"Date","Open","High","Low","Close"
"27 May 2019","17420.50","17661.05","17354.75","17629.05"
"24 May 2019","17136.40","17445.15","17063.55","17404.95"
"23 May 2019","17230.45","17638.50","16928.95","16988.45"
"22 May 2019","16925.10","17110.55","16845.75","17010.05"
"21 May 2019","17192.95","17243.25","16853.10","16874.30"
"20 May 2019","16850.70","17171.30","16790.55","17130.50"
"17 May 2019","16126.65","16492.75","16119.55","16438.00"
"16 May 2019","16004.30","16154.00","15939.75","16103.25"
"15 May 2019","16195.30","16229.20","15959.90","15998.40"
"14 May 2019","16105.90","16286.65","16032.90","16146.70"
"13 May 2019","16300.00","16313.65","16061.10","16081.35"
"10 May 2019","16310.65","16443.80","16272.40","16322.60"
"09 May 2019","16294.70","16385.30","16250.55","16295.65"
"08 May 2019","16499.70","16499.70","16337.80","16356.35"
"07 May 2019","16764.95","16818.10","16484.95","16509.10"
"06 May 2019","16707.45","16778.10","16650.65","16695.20"
"03 May 2019","16814.00","16989.30","16802.05","16893.65"
"02 May 2019","16768.00","16892.25","16720.50","16754.70"
"30 Apr 2019","16971.75","16971.75","16707.95","16807.40"
"26 Apr 2019","16946.60","17082.80","16803.50","17062.00"
"25 Apr 2019","17020.60","17107.10","16787.60","16817.15"
"24 Apr 2019","16806.00","17003.50","16736.95","16974.15"
"23 Apr 2019","16920.85","17010.20","16748.45","16760.95"
"22 Apr 2019","17259.40","17266.50","16855.70","16877.05"
"18 Apr 2019","17488.80","17498.15","17183.90","17230.90"
"16 Apr 2019","17200.60","17444.25","17194.75","17411.00"
"15 Apr 2019","17060.15","17156.70","17018.45","17120.90"
"12 Apr 2019","16949.30","17068.20","16911.95","17032.20"
"11 Apr 2019","17011.30","17014.00","16873.50","16946.95"
"10 Apr 2019","17038.45","17179.05","16967.40","16990.50"
"09 Apr 2019","17001.70","17178.35","16907.30","17146.05"
"08 Apr 2019","17175.40","17191.60","16901.30","16971.95"
"05 Apr 2019","17015.95","17160.80","16969.65","17111.80"
"04 Apr 2019","17127.60","17163.60","16909.75","16961.60"
"03 Apr 2019","17276.30","17367.40","17063.05","17101.50"
