"Date","Open","High","Low","Close"
"11 Dec 2019","2416.45","2440.35","2384.85","2417.35"
"10 Dec 2019","2464.5","2476.7","2412.35","2418.8"
"09 Dec 2019","2459.15","2508.75","2432.6","2458.25"
"06 Dec 2019","2585.55","2592.90","2448.90","2460.85"
"05 Dec 2019","2634.05","2643.55","2566.6","2573.85"
"04 Dec 2019","2558.55","2626.85","2543.4","2621.15"
"03 Dec 2019","2656","2660.05","2565.75","2570.95"
"02 Dec 2019","2677.10","2684.70","2636.90","2646.75"
"29 Nov 2019","2719.10","2737.50","2659.50","2669.85"
"28 Nov 2019","2646.60","2725.85","2637.45","2716.95"
"27 Nov 2019","2587.65","2635.70","2576.30","2625.30"
"26 Nov 2019","2614.25","2644.60","2560.05","2579.70"
"25 Nov 2019","2562.05","2608.50","2558.50","2601.20"
"22 Nov 2019","2567.70","2587.05","2550.85","2559.65"
"21 Nov 2019","2582.35","2605.95","2559.15","2564.65"
"20 Nov 2019","2611.25","2628.75","2557.05","2572.25"
"19 Nov 2019","2493.90","2605.85","2481.55","2589.25"
"18 Nov 2019","2471.85","2506.25","2468.70","2492.45"
"15 Nov 2019","2403.65","2498.35","2398.25","2457.35"
"14 Nov 2019","2387.95","2402.70","2329.25","2379.40"
"13 Nov 2019","2458.85","2469.15","2376.50","2383.70"
"11 Nov 2019","2431.15","2475.90","2428.45","2461.05"
"08 Nov 2019","2473.05","2491.15","2432.15","2437.05"
"07 Nov 2019","2529.65","2548.40","2478.20","2484.10"
"06 Nov 2019","2536.20","2540.50","2491.25","2520.30"
"05 Nov 2019","2567.30","2604.05","2533.70","2539.10"
"04 Nov 2019","2558.75","2596.75","2544.55","2560.35"
"01 Nov 2019","2511.15","2571.85","2497.6","2542.45"
"31 Oct 2019","2440.85","2552.55","2437.00","2506.30"
"30 Oct 2019","2341.00","2422.00","2326.35","2413.40"
"29 Oct 2019","2300.40","2352.30","2289.80","2326.50"
"27 Oct 2019","2321.40","2325.70","2299.35","2307.05"
"25 Oct 2019","2233.60","2310.30","2223.75","2300.40"
"24 Oct 2019","2315.60","2322.60","2172.95","2225.20"
"23 Oct 2019","2263.75","2315.80","2244.70","2307.95"
"22 Oct 2019","2248.20","2312.50","2239.70","2261.05"
"18 Oct 2019","2213.00","2266.90","2202.65","2248.65"
"17 Oct 2019","2152.00","2221.15","2142.55","2216.85"
"16 Oct 2019","2175.35","2196.15","2145.95","2152.20"
"15 Oct 2019","2161.20","2175.95","2138.05","2167.40"
"14 Oct 2019","2163.20","2199.85","2148.60","2158.25"
"11 Oct 2019","2164.10","2197.75","2121.80","2166.75"
"10 Oct 2019","2197.30","2197.30","2144.65","2151.75"
"09 Oct 2019","2147.35","2227.30","2113.05","2217.00"
"07 Oct 2019","2179.40","2188.40","2139.60","2150.35"
"04 Oct 2019","2237.35","2247.55","2167.55","2173.70"
"03 Oct 2019","2194.35","2242.75","2176.80","2209.25"
"01 Oct 2019","2313.35","2331.40","2116.85","2207.45"
"30 Sep 2019","2380.75","2382.45","2278.90","2294.10"
"27 Sep 2019","2393.60","2416.75","2364.20","2376.35"
"26 Sep 2019","2390.00","2461.05","2376.45","2398.20"
"25 Sep 2019","2495.45","2497.80","2371.85","2380.80"
"24 Sep 2019","2577.40","2592.90","2511.75","2522.85"
"23 Sep 2019","2578.9","2604.05","2498.75","2583.35"
"20 Sep 2019","2364.25","2568.95","2311.55","2522.85"
"19 Sep 2019","2413.45","2414.20","2350.95","2359.15"
"18 Sep 2019","2409.65","2439.20","2385.70","2413.40"
"17 Sep 2019","2482.45","2494.60","2382.20","2388.55"
"16 Sep 2019","2487.30","2516.30","2470.65","2479.55"
"13 Sep 2019","2501.20","2520.20","2439.60","2511.80"
"12 Sep 2019","2503.60","2529.80","2489.40","2505.55"
"11 Sep 2019","2423.15","2502.30","2423.15","2495.00"
"09 Sep 2019","2378.40","2426.65","2365.00","2419.70"
"06 Sep 2019","2387.70","2407.00","2368.50","2381.30"
"05 Sep 2019","2389.85","2394.95","2354.05","2375.90"
"04 Sep 2019","2357.50","2386.80","2343.65","2375.70"
"03 Sep 2019","2433.35","2433.35","2340.35","2353.80"
"30 Aug 2019","2462.65","2484.75","2396.60","2474.40"
"29 Aug 2019","2503.00","2517.50","2441.95","2449.45"
"28 Aug 2019","2556.05","2564.75","2498.95","2517.30"
"27 Aug 2019","2527.00","2575.70","2524.75","2550.80"
"26 Aug 2019","2557.95","2557.95","2403.05","2488.45"
"23 Aug 2019","2349.55","2426.05","2318.45","2402.55"
"22 Aug 2019","2444.90","2445.05","2340.60","2354.70"
"21 Aug 2019","2524.75","2534.40","2431.90","2446.95"
"20 Aug 2019","2581.60","2582.60","2501.50","2521.25"
"19 Aug 2019","2611.10","2618.05","2576.65","2581.95"
"16 Aug 2019","2552.60","2616.95","2524.20","2603.60"
"14 Aug 2019","2539.10","2578.65","2523.75","2565.40"
"13 Aug 2019","2599.90","2616.00","2519.20","2526.90"
"09 Aug 2019","2616.05","2637.55","2574.35","2596.20"
"08 Aug 2019","2575.75","2615.35","2531.95","2602.55"
"07 Aug 2019","2666.45","2681.90","2548.95","2558.20"
"06 Aug 2019","2594.25","2659.85","2592.65","2647.05"
"05 Aug 2019","2608.25","2623.55","2519.65","2609.60"
"02 Aug 2019","2667.65","2718.10","2636.00","2655.65"
"01 Aug 2019","2738.35","2752.70","2639.10","2683.95"
"31 Jul 2019","2698.25","2772.6","2687.9","2756.25"
"30 Jul 2019","2853.90","2867.85","2701.00","2709.45"
"29 Jul 2019","2870.15","2881.60","2815.05","2848.50"
"26 Jul 2019","2845.35","2904.80","2830.00","2863.20"
"25 Jul 2019","2864.10","2881.45","2810.85","2831.15"
"24 Jul 2019","2908.95","2925.00","2842.75","2857.70"
"23 Jul 2019","3013.05","3019.50","2900.90","2908.05"
"22 Jul 2019","3016.70","3040.90","2972.95","3001.55"
"19 Jul 2019","3094.15","3100.15","3009.25","3018.10"
"18 Jul 2019","3177.50","3181.60","3070.50","3076.50"
"17 Jul 2019","3144.35","3187.55","3126.30","3177.55"
"16 Jul 2019","3087.50","3146.15","3085.35","3142.40"
"15 Jul 2019","3167.35","3170.05","3083.75","3097.35"
"12 Jul 2019","3170.20","3203.25","3148.80","3178.60"
"11 Jul 2019","3142.15","3179.30","3121.85","3170.90"
"10 Jul 2019","3172.50","3179.70","3099.00","3117.30"
"09 Jul 2019","3091.80","3157.95","3072.40","3151.65"
"08 Jul 2019","3263.80","3271.45","3094.30","3108.45"
"05 Jul 2019","3313.90","3348.40","3260.60","3303.35"
"04 Jul 2019","3269.00","3329.00","3268.30","3297.30"
"03 Jul 2019","3207.60","3263.50","3186.00","3255.65"
"02 Jul 2019","3225.20","3230.90","3182.30","3200.60"
"01 Jul 2019","3225.15","3226.60","3185.55","3218.10"
"28 Jun 2019","3191.80","3274.50","3177.95","3205.65"
"27 Jun 2019","3189.40","3213.60","3153.20","3184.30"
"26 Jun 2019","3122.05","3203.85","3114.25","3185.35"
"25 Jun 2019","3088.45","3130.05","3078.75","3126.55"
"24 Jun 2019","3090.95","3119.35","3079.90","3093.35"
"21 Jun 2019","3060.35","3111.80","3044.85","3085.55"
"20 Jun 2019","2999.95","3074.20","2965.55","3065.60"
"19 Jun 2019","3029.95","3052.50","2955.65","2985.15"
"18 Jun 2019","3003.70","3060.15","2982.25","3012.45"
"17 Jun 2019","3058.50","3067.35","2999.15","3006.15"
"14 Jun 2019","3062.05","3089.70","3041.05","3056.25"
"13 Jun 2019","3079.30","3094.65","2992.25","3066.90"
"12 Jun 2019","3108.50","3124.80","3079.20","3099.15"
"11 Jun 2019","3071.05","3122.05","3042.75","3112.05"
"10 Jun 2019","3132.20","3147.60","3038.80","3060.30"
"07 Jun 2019","3104.85","3146.75","3065.65","3107.90"
"06 Jun 2019","3259.15","3259.15","3101.90","3113.50"
"04 Jun 2019","3256.25","3336.50","3250.10","3273.80"
"03 Jun 2019","3250.95","3273.80","3208.00","3265.55"
"31 May 2019","3314.55","3331.25","3185.60","3247.60"
"30 May 2019","3281.80","3312.55","3260.55","3289.25"
"29 May 2019","3353.70","3355.55","3269.65","3275.90"
"28 May 2019","3400.85","3423.50","3338.25","3370.55"
"27 May 2019","3325.00","3408.40","3317.65","3394.95"
"24 May 2019","3179.10","3345.40","3169.55","3326.90"
"23 May 2019","3253.50","3399.25","3127.85","3150.65"
"22 May 2019","3149.80","3168.15","3103.90","3155.60"
"21 May 2019","3193.40","3226.45","3117.70","3141.40"
"20 May 2019","3082.60","3202.15","3052.45","3181.45"
"17 May 2019","2908.15","2961.95","2881.45","2949.20"
"16 May 2019","2910.70","2923.70","2859.40","2912.35"
"15 May 2019","2951.30","2963.60","2890.90","2900.50"
"14 May 2019","2877.20","2971.40","2836.00","2953.30"
"13 May 2019","3019.20","3038.75","2857.05","2871.45"
"10 May 2019","2969.10","3047.80","2932.95","3022.50"
"09 May 2019","2937.30","2972.10","2918.25","2947.40"
"08 May 2019","2973.20","3003.60","2927.80","2940.10"
"07 May 2019","3068.55","3083.50","2969.35","2981.30"
"06 May 2019","3048.70","3078.45","3039.05","3048.50"
"03 May 2019","3074.65","3116.50","3065.80","3089.60"
"02 May 2019","3038.35","3098.05","3027.65","3056.35"
"30 Apr 2019","3158.80","3158.90","3016.40","3056.35"
"26 Apr 2019","3136.25","3166.65","3118.10","3162.00"
"25 Apr 2019","3170.40","3183.35","3110.65","3119.90"
"24 Apr 2019","3133.10","3177.10","3107.10","3169.50"
"23 Apr 2019","3137.10","3189.30","3110.60","3121.35"
"22 Apr 2019","3195.70","3196.10","3122.55","3133.90"
"18 Apr 2019","3285.55","3286.30","3199.80","3212.65"
"16 Apr 2019","3297.70","3313.05","3272.50","3280.10"
"15 Apr 2019","3308.95","3333.40","3279.40","3289.20"
"12 Apr 2019","3275.95","3307.20","3245.95","3302.25"
"11 Apr 2019","3279.35","3291.20","3239.35","3275.60"
"10 Apr 2019","3304.85","3327.20","3269.90","3277.70"
"09 Apr 2019","3268.20","3319.20","3220.10","3312.00"
"08 Apr 2019","3310.85","3352.20","3241.40","3258.70"
"05 Apr 2019","3337.40","3343.50","3265.70","3294.90"
"04 Apr 2019","3338.35","3387.55","3299.15","3318.20"
"03 Apr 2019","3448.05","3472.85","3323.50","3332.10"
"02 Apr 2019","3397.60","3446.60","3355.10","3425.10"
