"Date","Open","High","Low","Close"
"18 Feb 2019","11223.70","11254.45","11134.60","11148.25"
"15 Feb 2019","11315.05","11320.65","11138.10","11213.90"
"14 Feb 2019","11363.85","11365.25","11267.85","11304.75"
"13 Feb 2019","11392.00","11444.10","11348.00","11369.30"
"12 Feb 2019","11474.20","11516.55","11358.60","11368.80"
"11 Feb 2019","11524.95","11531.75","11467.75","11488.75"
"08 Feb 2019","11563.60","11632.30","11513.75","11540.25"
"07 Feb 2019","11622.15","11685.15","11576.15","11606.50"
"06 Feb 2019","11542.00","11620.90","11536.75","11610.15"
"05 Feb 2019","11506.65","11533.85","11453.35","11519.55"
"04 Feb 2019","11420.15","11518.85","11357.05","11492.65"
"01 Feb 2019","11476.95","11614.65","11396.05","11460.90"
"31 Jan 2019","11315.00","11465.35","11273.85","11456.40"
"30 Jan 2019","11307.05","11323.90","11215.15","11275.20"
"29 Jan 2019","11249.75","11289.55","11148.50","11224.80"
"28 Jan 2019","11460.55","11482.30","11223.05","11266.50"
"25 Jan 2019","11531.20","11607.75","11457.25","11483.60"
"24 Jan 2019","11567.25","11579.05","11504.10","11545.15"
"23 Jan 2019","11672.20","11687.70","11529.50","11556.60"
"22 Jan 2019","11704.80","11706.95","11630.80","11670.10"
"21 Jan 2019","11689.15","11744.90","11632.50","11717.35"
"18 Jan 2019","11715.80","11724.15","11649.55","11678.25"
"17 Jan 2019","11691.90","11733.45","11620.50","11703.55"
"16 Jan 2019","11670.75","11719.50","11638.55","11653.35"
"15 Jan 2019","11620.70","11684.25","11609.40","11675.30"
"14 Jan 2019","11662.25","11662.50","11552.00","11589.90"
"11 Jan 2019","11694.10","11734.05","11629.90","11690.85"
"10 Jan 2019","11736.20","11741.55","11660.15","11675.50"
"09 Jan 2019","11684.95","11752.15","11616.00","11740.75"
"08 Jan 2019","11600.15","11646.00","11527.90","11635.45"
"07 Jan 2019","11635.65","11663.55","11575.90","11591.60"
"04 Jan 2019","11486.10","11591.70","11457.70","11572.45"
"03 Jan 2019","11590.90","11602.15","11447.85","11458.95"
"02 Jan 2019","11660.40","11697.85","11535.95","11586.20"
"01 Jan 2019","11608.55","11718.00","11526.75","11702.05"
"31 Dec 2018","11646.90","11655.70","11568.15","11585.90"
"28 Dec 2018","11523.35","11615.60","11515.55","11586.25"
"27 Dec 2018","11563.70","11583.30","11446.75","11459.00"
"26 Dec 2018","11298.95","11495.20","11204.55","11475.60"
"24 Dec 2018","11449.80","11454.70","11319.15","11334.45"
"21 Dec 2018","11601.55","11632.35","11397.85","11439.05"
"20 Dec 2018","11537.30","11616.45","11508.60","11599.75"
"19 Dec 2018","11522.15","11631.55","11520.25","11616.30"
"18 Dec 2018","11402.25","11509.05","11360.95","11496.45"
"17 Dec 2018","11364.75","11452.80","11362.75","11441.90"
"14 Dec 2018","11373.40","11399.35","11296.00","11327.60"
"13 Dec 2018","11349.45","11421.05","11323.60","11368.10"
"12 Dec 2018","11126.50","11297.30","11095.45","11279.75"
"11 Dec 2018","10875.65","11103.55","10837.60","11081.65"
"10 Dec 2018","11093.45","11179.90","11051.00","11060.95"
"07 Dec 2018","11195.85","11341.05","11186.60","11316.45"
"06 Dec 2018","11237.75","11247.15","11146.80","11158.85"
"05 Dec 2018","11302.05","11340.00","11272.70","11316.75"
"04 Dec 2018","11414.55","11422.20","11310.05","11351.30"
"03 Dec 2018","11503.85","11517.30","11388.90","11428.85"
"30 Nov 2018","11474.30","11474.30","11376.40","11438.80"
"29 Nov 2018","11305.25","11452.30","11290.40","11428.30"
