"Date","Open","High","Low","Close"
"01 Dec 2020","32090.80","32090.80","31655.65","31705.25"
"27 Nov 2020","31786.40","31898.20","31431.50","31718.80"
"26 Nov 2020","31548.45","31765.50","31305.65","31701.30"
"25 Nov 2020","31926.35","32006.00","31350.35","31441.70"
"24 Nov 2020","31600.40","31878.10","31576.95","31832.20"
"23 Nov 2020","31593.60","31610.20","31358.80","31568.10"
"20 Nov 2020","31234.80","31531.70","31116.05","31454.35"
"19 Nov 2020","30833.70","31353.80","30783.35","31085.20"
"18 Nov 2020","31229.50","31252.25","30886.20","30952.85"
"17 Nov 2020","31572.85","31572.85","31240.65","31291.45"
"14 Nov 2020","31430.15","31451.75","31282.85","31336.10"
"13 Nov 2020","31270.20","31393.45","31151.00","31222.10"
"12 Nov 2020","30840.05","31318.60","30776.55","31240.20"
"11 Nov 2020","30589.05","30886.75","30289.20","30845.60"
"10 Nov 2020","30636.60","30646.80","30086.05","30494.75"
"09 Nov 2020","30388.80","30546.85","30247.35","30453.70"
"06 Nov 2020","30293.40","30393.10","30083.40","30150.65"
"05 Nov 2020","29898.45","30216.75","29805.55","30180.05"
"04 Nov 2020","29565.25","29858.40","29537.95","29612.40"
"03 Nov 2020","29622.75","29655.80","29434.05","29526.35"
"02 Nov 2020","29538.60","29568.90","29307.25","29441.45"
"30 Oct 2020","29682.80","29829.15","29329.80","29428.45"
"29 Oct 2020","29720.40","29847.50","29595.75","29663.45"
"28 Oct 2020","30240.30","30240.30","29882.55","29948.10"
"27 Oct 2020","29784.15","30208.10","29752.45","30163.70"
"26 Oct 2020","29927.70","29940.40","29635.35","29774.65"
"23 Oct 2020","29830.65","29861.90","29641.95","29782.20"
"22 Oct 2020","29671.85","29776.05","29526.35","29715.35"
"21 Oct 2020","30105.05","30139.25","29483.20","29684.10"
"20 Oct 2020","29997.10","30117.25","29744.65","29964.60"
"19 Oct 2020","29815.85","30151.00","29745.45","30068.85"
"16 Oct 2020","29802.20","29834.00","29546.05","29671.05"
"15 Oct 2020","30006","30107","29554.35","29644.80"
"14 Oct 2020","29918.15","29987.80","29754.10","29959.60"
"13 Oct 2020","30055.20","30257.60","29866.00","29926.70"
"12 Oct 2020","30107.35","30297.50","29890.05","30024.25"
"09 Oct 2020","30130.05","30258.70","29862.30","29923.90"
"08 Oct 2020","30262.95","30325.00","30006.55","30136.05"
"07 Oct 2020","30138.40","30310.45","30072.60","30168.80"
"06 Oct 2020","30228.35","30397.00","29965.05","30054.70"
"05 Oct 2020","30083.80","30217.25","29965.00","30112.15"
"01 Oct 2020","30149.15","30155.95","29894.05","30009.55"
"30 Sep 2020","29507.90","30015.95","29437.75","29841.75"
"29 Sep 2020","30026.10","30056.45","29396.80","29434.80"
"28 Sep 2020","29754.95","30001.60","29630.55","29886.20"
"25 Sep 2020","29371.90","29763.75","29221.10","29633.50"
"24 Sep 2020","29200.40","29275.95","28969.35","29044.95"
"23 Sep 2020","29426.00","29652.25","29149.15","29322.35"
"22 Sep 2020","29564.60","29583.85","29065.45","29312.40"
"21 Sep 2020","30491.75","30526.65","29381.35","29541.75"
"18 Sep 2020","30730.10","30758.65","30321.90","30460.85"
"17 Sep 2020","30822.70","30894.40","30613.45","30651.75"
"16 Sep 2020","30748.30","30865.90","30670.05","30837.55"
"15 Sep 2020","30846.25","30866.60","30617.90","30712.20"
"14 Sep 2020","31151.85","31153.80","30669.25","30760.50"
"11 Sep 2020","30736.50","31023.00","30730.55","30972.25"
"10 Sep 2020","30757.15","30824.00","30578.95","30778.75"
"09 Sep 2020","30534.60","30678.10","30461.00","30633.60"
"08 Sep 2020","31001.65","31052.65","30748.40","30818.45"
"07 Sep 2020","30897.70","31053.25","30407.85","31003.85"
"04 Sep 2020","30969.80","31156.25","30769.10","30828.65"
"03 Sep 2020","31155.60","31346.95","31100.70","31316.85"
"02 Sep 2020","31099.40","31248.35","30942.25","31084.35"
"01 Sep 2020","30727.50","31130.85","30525.30","30988.15"
"31 Aug 2020","31457.85","31457.85","30475.85","30595.15"
"28 Aug 2020","31410.80","31451.30","31203.70","31253.45"
"27 Aug 2020","31602.05","31636.60","31277.10","31314.45"
"26 Aug 2020","31528.00","31536.20","31313.65","31408.45"
"25 Aug 2020","31700.65","31724.40","31394.00","31460.30"
"24 Aug 2020","31692.25","31799.40","31606.80","31642.00"
"21 Aug 2020","31690.25","31724.15","31563.40","31604.40"
"20 Aug 2020","31445.60","31556.35","31307.10","31439.90"
"19 Aug 2020","31738.45","31911.25","31548.60","31586.05"
"18 Aug 2020","31626.75","31762.65","31559.7","31726.15"
"17 Aug 2020","31428.95","31600.00","31179.05","31545.15"
"14 Aug 2020","31763.35","31828.80","31115.50","31237.95"
"13 Aug 2020","31680.80","31867.80","31441.10","31668.15"
"12 Aug 2020","31690.30","31723.45","31537.90","31636.70"
"11 Aug 2020","31730.10","32155.50","31725.60","31767.75"
"10 Aug 2020","31597.05","31791.70","31584.65","31621.75"
"07 Aug 2020","31329.65","31597.00","31209.00","31490.60"
"06 Aug 2020","31010.25","31326.85","30926.25","31287.60"
"05 Aug 2020","31050.30","31090.10","30728.50","30863.60"
"04 Aug 2020","30903.50","31059.45","30782.85","30901.65"
"03 Aug 2020","30892.80","30985.00","30674.45","30759.80"
"31 Jul 2020","30734.80","31032.55","30677.65","30872.45"
"30 Jul 2020","31104.45","31134.55","30582.75","30696.40"
"29 Jul 2020","30818.10","31139.75","30816.40","30948.50"
"28 Jul 2020","30891.00","31047.10","30764.30","30910.90"
"27 Jul 2020","31129.45","31183.15","30708.20","30819.75"
"24 Jul 2020","31009.95","31138.55","30653.40","31018.85"
"23 Jul 2020","31177.90","31326.45","31052.40","31101.90"
"22 Jul 2020","31420.85","31422.30","30946.35","31051.60"
"21 Jul 2020","31626.80","31708.00","31240.90","31280.25"
"20 Jul 2020","31571.40","31598.60","31284.05","31536.35"
"17 Jul 2020","31217.30","31528.40","31191.50","31439.30"
"16 Jul 2020","31195.15","31246.20","30633.70","31182.35"
"15 Jul 2020","31038.10","31236.45","30978.30","31140.45"
"14 Jul 2020","31192.35","31305.65","30848.30","30932.85"
"13 Jul 2020","31011.90","31283.15","30977.15","31214.90"
"10 Jul 2020","30618.20","30860.55","30575.75","30821.15"
"09 Jul 2020","30785.70","30891.40","30581.45","30671.75"
"08 Jul 2020","30574.25","30919.10","30402.75","30773.90"
"07 Jul 2020","30772.85","30797.25","30420.75","30518.20"
"06 Jul 2020","30724.80","30736.50","30566.60","30647.65"
"03 Jul 2020","30501.95","30632.30","30428.35","30529.10"
"02 Jul 2020","30352.50","30399.70","30136.50","30316.20"
"01 Jul 2020","30093.90","30286.10","29983.65","30232.50"
"30 Jun 2020","30170.45","30219.80","30019.75","30063.25"
"29 Jun 2020","30035.30","30168.35","29820.20","29971.65"
"26 Jun 2020","30369.75","30505.15","29655.50","29757.05"
"25 Jun 2020","29378.25","30174.60","29338.35","30113.25"
"24 Jun 2020","29568.20","29942.70","29433.60","29487.40"
"23 Jun 2020","28993.35","29452.05","28923.05","29355.20"
"22 Jun 2020","28961.05","29058.20","28718.95","28865.45"
"19 Jun 2020","28784.10","28816.85","28592.45","28709.45"
"18 Jun 2020","28402.30","28730.20","28393.80","28648.70"
"17 Jun 2020","28517.90","28673.85","28384.70","28431.75"
"16 Jun 2020","29081.20","29103.30","28349.00","28575.35"
