"Date","Open","High","Low","Close"
"10 Feb 2020","1822.10","1833.55","1793.60","1798.10"
"07 Feb 2020","1794.40","1829.90","1794.40","1827.25"
"06 Feb 2020","1774.75","1798.15","1771.25","1792.35"
"05 Feb 2020","1794.85","1797.85","1745.20","1764.70"
"04 Feb 2020","1792.95","1827.30","1768.55","1782.20"
"03 Feb 2020","1760.55","1787.85","1757.05","1779.20"
"01 Feb 2020","1828.55","1828.55","1750.35","1755.90"
"31 Jan 2020","1853.20","1861.15","1824.25","1835.30"
"30 Jan 2020","1868.20","1870.65","1839.40","1845.00"
"29 Jan 2020","1870.00","1880.70","1859.75","1868.05"
"28 Jan 2020","1884.10","1893.90","1854.35","1861.00"
"27 Jan 2020","1886.50","1904.45","1875.85","1882.45"
"24 Jan 2020","1871.80","1907.70","1870.15","1889.90"
"23 Jan 2020","1896.75","1902.25","1866.65","1871.85"
"22 Jan 2020","1867.95","1918.50","1842.30","1909.00"
"21 Jan 2020","1828.60","1882.30","1824.10","1876.50"
"20 Jan 2020","1873.35","1883.40","1830.25","1835.70"
"17 Jan 2020","1862.20","1875.80","1852.95","1870.10"
"16 Jan 2020","1839.80","1868.75","1836.65","1863.50"
"15 Jan 2020","1831.20","1841.95","1806.25","1837.00"
"14 Jan 2020","1788.60","1836.25","1777.55","1822.20"
"13 Jan 2020","1777.25","1789.05","1758.95","1784.80"
"10 Jan 2020","1773.60","1796.35","1760.85","1770.65"
"09 Jan 2020","1749.10","1772.45","1747.75","1767.95"
"08 Jan 2020","1716.20","1729.70","1706.35","1726.60"
"07 Jan 2020","1728.10","1753.75","1721.70","1735.15"
"06 Jan 2020","1763.05","1763.90","1712.95","1717.35"
"03 Jan 2020","1799.30","1799.50","1755.10","1760.50"
"02 Jan 2020","1777.95","1807.65","1760.80","1800.65"
"01 Jan 2020","1809.60","1817.60","1789.90","1794.20"
"31 Dec 2019","1830.65","1835.90","1799.10","1803.60"
"30 Dec 2019","1817.35","1839.55","1814.95","1830.30"
"27 Dec 2019","1803.60","1825.65","1800.10","1815.55"
"26 Dec 2019","1797.15","1803.20","1787.25","1797.85"
"24 Dec 2019","1805.10","1822.60","1792.60","1797.30"
"23 Dec 2019","1789.45","1810.05","1782.85","1803.20"
"20 Dec 2019","1770.15","1798.45","1764.70","1787.80"
"19 Dec 2019","1768.65","1775.60","1757.45","1766.45"
"18 Dec 2019","1774.35","1778.95","1754.90","1766.00"
"17 Dec 2019","1756.9","1785.8","1755.25","1772.1"
"16 Dec 2019","1777.90","1777.90","1751.60","1755.00"
"13 Dec 2019","1760.90","1775.05","1758.60","1765.70"
"12 Dec 2019","1755.35","1764.75","1737.45","1758.10"
"11 Dec 2019","1750.85","1760.1","1723.95","1752.65"
"10 Dec 2019","1780","1784.95","1736.55","1741.35"
"09 Dec 2019","1795.2","1817.55","1772.05","1775.8"
"06 Dec 2019","1849.85","1859.60","1774.55","1787.40"
"05 Dec 2019","1809.1","1858.4","1798.35","1850.65"
"04 Dec 2019","1783","1812.8","1770.15","1797.6"
"03 Dec 2019","1837.3","1841.8","1763.35","1783.3"
"02 Dec 2019","1837.35","1868.05","1815.05","1826.35"
"29 Nov 2019","1887.80","1917.00","1811.20","1834.90"
"28 Nov 2019","1875.50","1899.15","1857.05","1881.20"
"27 Nov 2019","1878.00","1917.60","1872.70","1881.90"
"26 Nov 2019","1958.20","1961.60","1880.30","1889.35"
"25 Nov 2019","1978.95","1982.30","1944.95","1960.45"
"22 Nov 2019","1949.85","1993.75","1932.25","1978.55"
"21 Nov 2019","1939.65","1996.20","1888.65","1939.15"
"20 Nov 2019","1817.80","1873.65","1798.90","1863.20"
"19 Nov 2019","1817.95","1818.55","1796.40","1804.85"
"18 Nov 2019","1816.40","1825.60","1801.20","1815.70"
"15 Nov 2019","1800.45","1812.70","1781.10","1801.00"
"14 Nov 2019","1800.95","1815.60","1785.40","1791.95"
"13 Nov 2019","1865.75","1866.30","1789.55","1793.85"
"11 Nov 2019","1825.45","1885.75","1818.00","1878.90"
"08 Nov 2019","1842.05","1854.90","1820.20","1825.85"
"07 Nov 2019","1840.85","1852.90","1820.00","1839.20"
"06 Nov 2019","1840.05","1879.90","1825.70","1832.80"
"05 Nov 2019","1868.70","1877.00","1827.10","1839.00"
"04 Nov 2019","1915.80","1919.85","1858.25","1865.95"
"01 Nov 2019","1794.1","1934.85","1793.15","1924.85"
"31 Oct 2019","1739.30","1805.15","1734.30","1786.80"
"30 Oct 2019","1747.60","1757.40","1723.95","1728.90"
"29 Oct 2019","1744.05","1751.70","1732.00","1738.90"
"27 Oct 2019","1749.35","1757.90","1736.50","1744.15"
"25 Oct 2019","1729.15","1747.40","1720.25","1732.35"
"24 Oct 2019","1750.65","1766.50","1720.25","1724.15"
"23 Oct 2019","1760.65","1762.15","1717.90","1735.10"
"22 Oct 2019","1767.00","1790.90","1748.60","1757.10"
"18 Oct 2019","1747.20","1783.35","1735.60","1762.80"
"17 Oct 2019","1764.45","1794.30","1751.65","1780.70"
"16 Oct 2019","1744.95","1778.05","1739.40","1752.25"
"15 Oct 2019","1707.05","1751.75","1703.35","1740.80"
"14 Oct 2019","1717.30","1734.25","1699.30","1718.25"
"11 Oct 2019","1714.90","1726.10","1692.90","1707.25"
"10 Oct 2019","1727.35","1738.55","1707.55","1712.35"
"09 Oct 2019","1723.65","1745.40","1699.35","1734.70"
"07 Oct 2019","1669.40","1739.45","1630.50","1729.60"
"04 Oct 2019","1773.60","1774.35","1700.55","1707.85"
"03 Oct 2019","1726.50","1789.30","1694.85","1771.30"
"01 Oct 2019","1809.15","1818.55","1634.40","1722.15"
"30 Sep 2019","1833.10","1842.20","1771.05","1800.00"
"27 Sep 2019","1857.05","1880.70","1831.05","1838.40"
"26 Sep 2019","1828.30","1876.95","1821.25","1870.95"
"25 Sep 2019","1880.00","1887.15","1807.15","1826.20"
"24 Sep 2019","1866.95","1885.55","1818.30","1862.80"
"23 Sep 2019","1878.25","1907.55","1843","1858.95"
"20 Sep 2019","1788.1","1869.7","1676.5","1845.85"
"19 Sep 2019","1866.75","1866.75","1777.45","1785.65"
"18 Sep 2019","1885.70","1905.55","1863.95","1867.95"
"17 Sep 2019","1929.15","1931.05","1869.65","1876.15"
"16 Sep 2019","1906.80","1954.15","1903.05","1922.45"
"13 Sep 2019","1909.95","1920.95","1894.15","1917.00"
"12 Sep 2019","1914.40","1932.85","1875.85","1902.70"
"11 Sep 2019","1919.55","1931.05","1905.45","1911.50"
"09 Sep 2019","1906.55","1929.45","1893.45","1912.05"
"06 Sep 2019","1897.95","1921.90","1892.75","1905.85"
"05 Sep 2019","1856.25","1889.45","1853.80","1883.35"
"04 Sep 2019","1865.45","1876.20","1824.75","1853.85"
"03 Sep 2019","1900.45","1904.35","1860.00","1865.00"
"30 Aug 2019","1898.80","1922.30","1875.00","1914.65"
"29 Aug 2019","1922.60","1922.60","1882.75","1892.15"
"28 Aug 2019","1915.40","1956.05","1911.80","1921.30"
"27 Aug 2019","1916.80","1925.95","1908.45","1919.35"
"26 Aug 2019","1878.45","1932.05","1842.30","1922.85"
"23 Aug 2019","1779.70","1863.35","1770.15","1856.90"
"22 Aug 2019","1832.60","1837.10","1773.75","1782.40"
"21 Aug 2019","1858.85","1868.50","1834.70","1839.05"
"20 Aug 2019","1872.70","1878.55","1855.95","1866.05"
"19 Aug 2019","1862.20","1885.70","1854.50","1871.40"
"16 Aug 2019","1856.80","1862.95","1826.15","1859.10"
"14 Aug 2019","1824.15","1863.80","1820.00","1861.50"
"13 Aug 2019","1822.65","1865.00","1790.50","1811.55"
"09 Aug 2019","1852.55","1879.90","1826.65","1832.75"
"08 Aug 2019","1810.40","1855.10","1803.25","1845.50"
"07 Aug 2019","1790.65","1853.20","1788.65","1819.90"
"06 Aug 2019","1791.80","1813.80","1758.60","1786.10"
"05 Aug 2019","1852.80","1859.35","1801.60","1807.50"
"02 Aug 2019","1884.30","1900.70","1861.25","1870.65"
"01 Aug 2019","1940.05","1961.20","1880.00","1896.80"
"31 Jul 2019","2010.35","2037.1","1947.35","1957.8"
"30 Jul 2019","2063.50","2078.25","2011.40","2016.60"
"29 Jul 2019","2136.65","2136.65","2054.60","2063.35"
"26 Jul 2019","2104.90","2144.65","2094.50","2133.35"
"25 Jul 2019","2085.60","2129.70","2083.45","2119.90"
"24 Jul 2019","2072.25","2108.80","2051.35","2097.30"
"23 Jul 2019","2054.40","2079.30","2043.50","2062.50"
"22 Jul 2019","2011.75","2061.50","1996.95","2058.05"
"19 Jul 2019","2077.60","2083.10","1991.00","2020.10"
"18 Jul 2019","2066.15","2084.90","2048.85","2072.20"
"17 Jul 2019","2054.95","2087.10","2052.95","2067.45"
"16 Jul 2019","2051.60","2082.15","2044.35","2053.35"
"15 Jul 2019","2063.90","2070.60","2042.85","2056.35"
"12 Jul 2019","2062.80","2082.05","2052.60","2066.10"
"11 Jul 2019","1988.90","2068.15","1986.20","2057.15"
"10 Jul 2019","1986.30","2016.20","1964.35","1980.45"
"09 Jul 2019","1984.95","2001.45","1968.85","1984.35"
"08 Jul 2019","2051.00","2052.45","1981.05","1986.30"
"05 Jul 2019","2107.30","2112.95","2045.95","2053.15"
"04 Jul 2019","2121.80","2137.15","2099.75","2103.60"
"03 Jul 2019","2085.30","2123.20","2085.00","2111.75"
"02 Jul 2019","2092.15","2116.35","2068.80","2089.35"
"01 Jul 2019","2042.25","2109.85","2019.50","2092.75"
"28 Jun 2019","2044.25","2057.55","2031.10","2039.80"
"27 Jun 2019","2051.60","2071.15","2038.70","2049.65"
"26 Jun 2019","2039.55","2062.80","2032.90","2053.95"
"25 Jun 2019","2028.80","2051.20","1998.85","2043.45"
"24 Jun 2019","2053.55","2061.70","2022.75","2038.05"
"21 Jun 2019","2067.90","2072.15","2042.80","2047.70"
"20 Jun 2019","2055.55","2083.15","2020.65","2076.95"
"19 Jun 2019","2057.55","2081.75","2036.90","2058.55"
"18 Jun 2019","2053.90","2084.70","2034.65","2051.20"
"17 Jun 2019","2088.15","2090.85","2042.50","2053.70"
"14 Jun 2019","2127.35","2134.45","2069.45","2086.15"
"13 Jun 2019","2103.20","2138.00","2091.30","2134.00"
"12 Jun 2019","2115.80","2134.85","2100.30","2109.65"
"11 Jun 2019","2103.20","2126.95","2069.30","2122.90"
"10 Jun 2019","2149.80","2156.70","2075.10","2095.35"
"07 Jun 2019","2135.75","2144.75","2102.70","2131.45"
"06 Jun 2019","2155.40","2158.20","2108.65","2131.95"
"04 Jun 2019","2195.70","2197.90","2162.20","2165.95"
"03 Jun 2019","2213.25","2217.95","2182.50","2198.00"
"31 May 2019","2235.90","2247.55","2177.25","2204.05"
"30 May 2019","2225.35","2237.00","2213.20","2226.40"
"29 May 2019","2240.85","2241.50","2198.85","2225.30"
"28 May 2019","2224.95","2252.95","2187.90","2245.85"
"27 May 2019","2211.45","2238.35","2195.25","2202.30"
"24 May 2019","2201.00","2228.10","2177.70","2220.80"
"23 May 2019","2204.15","2236.95","2184.60","2192.10"
"22 May 2019","2182.15","2185.65","2136.50","2163.60"
"21 May 2019","2231.20","2249.00","2159.40","2174.90"
"20 May 2019","2263.95","2284.95","2181.35","2226.50"
"17 May 2019","2125.90","2203.50","2121.60","2190.25"
"16 May 2019","2079.15","2133.25","2053.70","2115.55"
"15 May 2019","2156.30","2162.00","2055.90","2068.70"
"14 May 2019","2141.15","2167.40","2100.50","2149.05"
"13 May 2019","2227.45","2228.40","2133.75","2143.85"
"10 May 2019","2224.50","2246.25","2212.95","2228.00"
"09 May 2019","2149.40","2224.15","2142.00","2209.95"
"08 May 2019","2230.25","2235.65","2112.90","2133.65"
"07 May 2019","2303.75","2313.70","2195.60","2234.95"
"06 May 2019","2331.90","2343.25","2290.05","2297.90"
"03 May 2019","2374.70","2381.05","2345.20","2349.05"
"02 May 2019","2412.35","2421.70","2364.55","2370.15"
"30 Apr 2019","2379.10","2416.35","2345.20","2408.75"
"26 Apr 2019","2391.90","2400.25","2366.20","2375.25"
"25 Apr 2019","2402.95","2410.70","2370.10","2379.55"
"24 Apr 2019","2371.15","2392.70","2359.05","2390.35"
"23 Apr 2019","2369.85","2408.10","2356.15","2361.75"
"22 Apr 2019","2378.00","2382.55","2352.10","2358.60"
"18 Apr 2019","2442.95","2443.65","2374.95","2380.10"
"16 Apr 2019","2438.25","2454.60","2430.30","2433.90"
"15 Apr 2019","2448.95","2457.80","2429.35","2433.25"
"12 Apr 2019","2408.85","2447.45","2406.20","2442.85"
"11 Apr 2019","2412.75","2424.55","2388.00","2408.60"
"10 Apr 2019","2408.85","2434.90","2394.60","2404.05"
"09 Apr 2019","2422.25","2426.30","2393.45","2410.75"
"08 Apr 2019","2447.90","2463.85","2408.95","2415.80"
"05 Apr 2019","2442.35","2451.90","2427.90","2440.85"
"04 Apr 2019","2396.60","2434.00","2374.95","2428.00"
"03 Apr 2019","2471.30","2472.15","2392.10","2401.85"
"02 Apr 2019","2465.25","2487.10","2418.00","2459.45"
"01 Apr 2019","2503.95","2517.65","2475.00","2481.00"
"29 Mar 2019","2481.25","2513.90","2464.10","2496.60"
"28 Mar 2019","2397.35","2476.50","2395.75","2468.65"
"27 Mar 2019","2376.60","2402.90","2369.55","2385.65"
"26 Mar 2019","2350.70","2385.70","2350.60","2363.40"
"25 Mar 2019","2388.10","2411.55","2334.35","2343.35"
"22 Mar 2019","2473.05","2473.40","2404.90","2409.80"
"20 Mar 2019","2522.20","2522.20","2448.00","2453.55"
"19 Mar 2019","2540.00","2554.50","2519.90","2539.35"
"18 Mar 2019","2518.60","2534.50","2502.00","2521.55"
"15 Mar 2019","2500.55","2548.60","2464.30","2503.95"
"14 Mar 2019","2504.55","2528.80","2475.40","2491.75"
"13 Mar 2019","2530.45","2535.80","2474.00","2482.65"
"12 Mar 2019","2499.85","2563.45","2493.35","2534.45"
"11 Mar 2019","2481.60","2495.10","2464.45","2481.55"
"08 Mar 2019","2488.60","2493.75","2454.70","2461.25"
"07 Mar 2019","2549.65","2555.95","2474.25","2486.05"
"06 Mar 2019","2574.30","2586.95","2513.30","2532.80"
"05 Mar 2019","2549.25","2575.35","2531.70","2566.30"
"01 Mar 2019","2472.50","2552.65","2471.45","2544.60"
"28 Feb 2019","2467.60","2479.20","2425.35","2465.45"
"27 Feb 2019","2477.90","2515.15","2419.85","2443.95"
"26 Feb 2019","2366.50","2526.90","2350.10","2465.65"
"25 Feb 2019","2396.65","2420.85","2367.90","2388.70"
"22 Feb 2019","2377.50","2402.40","2364.85","2394.85"
"21 Feb 2019","2363.65","2402.85","2350.50","2387.00"
"20 Feb 2019","2363.95","2386.25","2336.60","2361.20"
"19 Feb 2019","2325.35","2379.85","2304.30","2357.25"
"18 Feb 2019","2305.85","2343.20","2287.15","2325.75"
"15 Feb 2019","2354.90","2356.25","2278.70","2309.95"
"14 Feb 2019","2266.10","2360.55","2234.50","2338.10"
"13 Feb 2019","2276.50","2287.40","2171.70","2250.10"
"12 Feb 2019","2249.80","2286.55","2241.35","2273.50"
"11 Feb 2019","2228.15","2254.15","2196.85","2243.60"
"08 Feb 2019","2245.40","2248.95","2206.65","2214.35"
"07 Feb 2019","2203.75","2265.60","2190.00","2256.65"
"06 Feb 2019","2124.25","2215.15","2124.25","2201.20"
"05 Feb 2019","2055.05","2128.00","2048.95","2115.15"
"04 Feb 2019","2070.75","2115.80","2013.35","2068.25"
"01 Feb 2019","2170.05","2242.25","2080.10","2097.25"
"31 Jan 2019","2202.75","2205.25","2109.50","2173.40"
"30 Jan 2019","2168.05","2205.50","2145.95","2197.05"
"29 Jan 2019","2136.55","2198.65","2115.70","2160.20"
"28 Jan 2019","2079.35","2169.55","1973.55","2147.55"
"25 Jan 2019","2391.15","2394.55","1895.90","1981.60"
"24 Jan 2019","2381.65","2397.75","2342.45","2369.60"
"23 Jan 2019","2345.45","2400.40","2343.80","2373.75"
"22 Jan 2019","2375.60","2376.35","2324.60","2343.25"
"21 Jan 2019","2402.45","2404.20","2369.90","2375.95"
"18 Jan 2019","2434.40","2435.90","2379.65","2389.60"
"17 Jan 2019","2486.25","2498.15","2408.70","2428.70"
"16 Jan 2019","2535.80","2559.30","2474.00","2480.40"
"15 Jan 2019","2481.00","2517.95","2480.85","2501.65"
"14 Jan 2019","2495.75","2496.65","2456.50","2471.85"
"11 Jan 2019","2505.25","2512.60","2487.50","2496.35"
"10 Jan 2019","2498.65","2512.40","2491.15","2496.95"
"09 Jan 2019","2509.45","2536.65","2490.30","2494.95"
"08 Jan 2019","2529.20","2531.55","2485.85","2495.90"
"07 Jan 2019","2539.10","2544.30","2509.60","2527.20"
"04 Jan 2019","2499.05","2526.55","2471.45","2519.15"
"03 Jan 2019","2552.15","2552.30","2485.35","2491.70"
"02 Jan 2019","2561.25","2575.00","2511.40","2540.50"
"01 Jan 2019","2571.60","2581.75","2542.05","2574.15"
"31 Dec 2018","2563.90","2587.80","2560.65","2566.20"
"28 Dec 2018","2503.05","2563.20","2503.05","2556.15"
"27 Dec 2018","2481.95","2512.60","2461.60","2507.85"
"26 Dec 2018","2409.40","2470.90","2392.10","2465.40"
"24 Dec 2018","2478.70","2486.30","2409.20","2414.30"
"21 Dec 2018","2521.05","2533.10","2447.15","2466.10"
"20 Dec 2018","2513.30","2537.20","2496.60","2513.80"
"19 Dec 2018","2492.80","2540.90","2458.00","2516.20"
"18 Dec 2018","2580.45","2580.55","2461.70","2492.60"
"17 Dec 2018","2551.10","2612.70","2546.70","2596.05"
"14 Dec 2018","2552.00","2569.30","2535.75","2562.55"
"13 Dec 2018","2541.05","2569.65","2538.95","2562.60"
"12 Dec 2018","2505.25","2536.70","2500.15","2531.40"
"11 Dec 2018","2434.05","2502.55","2430.60","2497.40"
"10 Dec 2018","2466.70","2472.85","2439.30","2451.60"
"07 Dec 2018","2475.30","2519.75","2471.40","2497.55"
"06 Dec 2018","2491.50","2512.00","2450.10","2473.50"
"05 Dec 2018","2527.70","2536.30","2489.65","2499.55"
"04 Dec 2018","2535.20","2554.65","2512.85","2542.05"
"03 Dec 2018","2564.95","2586.20","2521.20","2526.80"
"30 Nov 2018","2558.15","2583.40","2535.15","2549.85"
"29 Nov 2018","2538.85","2570.55","2535.45","2547.35"
"28 Nov 2018","2477.65","2537.80","2476.60","2523.40"
"27 Nov 2018","2465.80","2477.85","2447.90","2470.50"
"26 Nov 2018","2490.55","2499.25","2461.70","2476.35"
"22 Nov 2018","2438.20","2475.40","2437.95","2467.90"
"21 Nov 2018","2457.20","2460.35","2416.45","2433.30"
"20 Nov 2018","2454.95","2470.80","2437.80","2448.35"
"19 Nov 2018","2457.15","2465.70","2420.25","2459.60"
"16 Nov 2018","2434.35","2447.90","2402.15","2434.10"
"15 Nov 2018","2426.55","2446.90","2403.15","2422.45"
"14 Nov 2018","2442.25","2531.70","2386.00","2419.95"
"13 Nov 2018","2426.15","2437.45","2402.90","2429.15"
"12 Nov 2018","2480.00","2490.65","2428.10","2434.45"
"09 Nov 2018","2466.90","2493.40","2450.25","2488.50"
"07 Nov 2018","2472.90","2483.35","2465.00","2471.45"
"06 Nov 2018","2453.90","2473.75","2449.45","2464.55"
"05 Nov 2018","2468.90","2475.30","2421.10","2442.15"
"02 Nov 2018","2510.80","2526.95","2468.25","2475.85"
"01 Nov 2018","2485.50","2517.50","2477.80","2492.30"
"31 Oct 2018","2468.00","2503.45","2407.60","2489.40"
"30 Oct 2018","2421.30","2480.55","2407.85","2466.10"
"29 Oct 2018","2366.55","2429.55","2350.45","2424.20"
"26 Oct 2018","2371.15","2378.60","2332.25","2359.10"
"25 Oct 2018","2406.05","2420.00","2355.65","2367.05"
"24 Oct 2018","2451.25","2454.20","2387.40","2424.60"
"23 Oct 2018","2428.50","2460.30","2387.95","2415.10"
"22 Oct 2018","2508.40","2525.35","2444.95","2460.25"
"19 Oct 2018","2553.50","2570.90","2470.70","2497.40"
"17 Oct 2018","2632.75","2640.00","2540.95","2551.25"
"16 Oct 2018","2626.40","2626.40","2591.90","2606.95"
"15 Oct 2018","2588.45","2611.30","2561.60","2600.35"
"12 Oct 2018","2558.50","2604.95","2546.60","2566.95"
"11 Oct 2018","2460.75","2561.30","2415.40","2526.05"
"10 Oct 2018","2403.10","2549.40","2403.10","2530.25"
"09 Oct 2018","2365.15","2408.80","2344.80","2398.35"
"08 Oct 2018","2356.85","2371.80","2314.65","2348.30"
"05 Oct 2018","2454.65","2455.65","2340.55","2371.40"
"04 Oct 2018","2454.25","2476.30","2426.55","2460.65"
"03 Oct 2018","2488.85","2510.75","2456.80","2471.65"
"01 Oct 2018","2447.50","2494.30","2375.85","2482.80"
"28 Sep 2018","2500.15","2521.35","2411.90","2447.50"
"27 Sep 2018","2514.95","2541.05","2477.25","2492.60"
"26 Sep 2018","2536.10","2539.45","2506.55","2516.80"
"25 Sep 2018","2510.65","2538.65","2475.75","2521.85"
"24 Sep 2018","2595.60","2596.45","2499.75","2521.25"
"21 Sep 2018","2623.90","2627.50","2463.65","2580.80"
"19 Sep 2018","2667.25","2669.05","2583.75","2604.80"
"18 Sep 2018","2707.40","2719.05","2643.95","2654.95"
"17 Sep 2018","2706.90","2722.95","2682.75","2708.40"
"14 Sep 2018","2696.35","2713.80","2685.05","2710.20"
"12 Sep 2018","2682.55","2697.75","2625.35","2673.00"
"11 Sep 2018","2727.80","2734.30","2649.70","2673.20"
"10 Sep 2018","2708.00","2742.85","2690.05","2712.55"
"07 Sep 2018","2696.75","2725.45","2675.15","2715.70"
"06 Sep 2018","2728.10","2728.10","2589.55","2695.80"
"05 Sep 2018","2765.05","2778.75","2703.55","2739.65"
"04 Sep 2018","2858.95","2860.10","2742.90","2768.75"
"03 Sep 2018","2856.75","2882.90","2842.85","2853.05"
"31 Aug 2018","2864.95","2877.15","2828.30","2840.10"
"30 Aug 2018","2849.10","2871.00","2843.40","2857.35"
"29 Aug 2018","2869.05","2877.15","2843.50","2852.75"
"28 Aug 2018","2883.30","2891.35","2856.90","2865.25"
"27 Aug 2018","2891.55","2891.65","2859.05","2871.75"
"24 Aug 2018","2866.60","2877.90","2841.10","2871.15"
"23 Aug 2018","2904.05","2906.60","2861.45","2866.70"
"21 Aug 2018","2866.75","2901.50","2851.55","2897.60"
"20 Aug 2018","2864.45","2867.40","2844.95","2862.70"
"17 Aug 2018","2831.30","2851.55","2818.85","2845.30"
"16 Aug 2018","2846.75","2851.00","2786.30","2817.25"
"14 Aug 2018","2821.80","2866.45","2821.80","2856.80"
"13 Aug 2018","2891.55","2897.65","2809.65","2817.10"
"10 Aug 2018","2933.65","2934.75","2894.70","2903.20"
"09 Aug 2018","2931.25","2932.85","2901.05","2922.65"
"08 Aug 2018","2931.45","2967.90","2909.30","2927.55"
"07 Aug 2018","2893.75","2923.50","2885.05","2916.30"
"06 Aug 2018","2879.65","2900.00","2870.60","2879.30"
"03 Aug 2018","2851.50","2876.30","2851.35","2867.85"
"02 Aug 2018","2848.35","2861.65","2822.50","2830.95"
"01 Aug 2018","2842.80","2873.70","2835.15","2849.55"
"31 Jul 2018","2844.05","2851.05","2815.45","2832.55"
"30 Jul 2018","2835.20","2846.65","2818.05","2839.95"
"27 Jul 2018","2840.85","2852.30","2820.80","2827.80"
"26 Jul 2018","2846.45","2859.70","2807.75","2827.20"
"25 Jul 2018","2896.95","2901.45","2835.90","2851.25"
"24 Jul 2018","2835.80","2902.00","2831.85","2885.45"
"23 Jul 2018","2817.05","2849.20","2791.25","2835.85"
"20 Jul 2018","2817.35","2828.40","2800.20","2813.75"
"19 Jul 2018","2838.85","2848.60","2784.75","2826.65"
"18 Jul 2018","2841.80","2874.05","2806.10","2832.30"
"17 Jul 2018","2796.35","2842.95","2776.90","2832.85"
"16 Jul 2018","2863.20","2872.55","2786.35","2792.85"
"13 Jul 2018","2986.80","2986.80","2857.90","2862.95"
"12 Jul 2018","3012.15","3018.65","2963.80","2968.50"
"11 Jul 2018","3007.25","3027.05","2993.30","3000.00"
"10 Jul 2018","3019.55","3027.70","2999.40","3009.25"
"09 Jul 2018","3010.70","3020.10","2996.60","3006.25"
"06 Jul 2018","3006.15","3006.15","2972.15","2997.40"
"05 Jul 2018","3011.70","3022.25","2985.10","3010.95"
"04 Jul 2018","3014.95","3021.40","2990.45","3010.90"
"03 Jul 2018","2991.70","3022.45","2965.10","3017.75"
"02 Jul 2018","3031.90","3057.85","2968.25","2991.95"
"29 Jun 2018","3014.85","3037.20","2993.10","3025.70"
"28 Jun 2018","3048.70","3069.05","2983.25","2995.25"
"27 Jun 2018","3103.70","3112.55","3017.60","3043.60"
"26 Jun 2018","3092.95","3133.05","3081.95","3109.65"
"25 Jun 2018","3147.65","3162.50","3094.55","3104.70"
"22 Jun 2018","3151.80","3162.30","3135.55","3147.65"
"21 Jun 2018","3133.70","3181.35","3133.70","3145.25"
"20 Jun 2018","3135.50","3168.45","3133.95","3146.55"
"19 Jun 2018","3159.10","3164.75","3123.70","3133.10"
"18 Jun 2018","3179.10","3186.90","3157.70","3170.75"
"15 Jun 2018","3197.15","3212.70","3166.55","3178.70"
"14 Jun 2018","3218.80","3221.30","3175.90","3188.55"
"13 Jun 2018","3235.70","3243.60","3205.60","3210.90"
"12 Jun 2018","3234.90","3247.65","3220.65","3235.25"
"11 Jun 2018","3203.85","3246.40","3187.30","3227.20"
"08 Jun 2018","3142.95","3200.95","3139.35","3194.35"
